ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-CT_2022-07-20-3601.249.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ECP	Grup Parlamentari d'En Comú Podem	Opposition	Gallego Herrera, Joan Carles	M	1954
ParlaMint-ES-CT_2022-07-20-3601.250.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.251.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	JxCAT	Junts per Catalunya		Giró Ribas, Jaume	M	1964
ParlaMint-ES-CT_2022-07-20-3601.252.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.253.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Un Nou Cicle per Guanyar	Opposition	Reguant Cura, Eulàlia	F	1979
ParlaMint-ES-CT_2022-07-20-3601.254.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.255.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Vilagrà Pons, Laura	F	1976
ParlaMint-ES-CT_2022-07-20-3601.256.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.257.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Un Nou Cicle per Guanyar	Opposition	Reguant Cura, Eulàlia	F	1979
ParlaMint-ES-CT_2022-07-20-3601.258.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.259.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Vilagrà Pons, Laura	F	1976
ParlaMint-ES-CT_2022-07-20-3601.260.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.261.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Martín Blanco, Ignacio	M	1982
ParlaMint-ES-CT_2022-07-20-3601.262.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.263.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Gonzàlez-Cambray, Josep	M	1972
ParlaMint-ES-CT_2022-07-20-3601.264.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.265.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Martín Blanco, Ignacio	M	1982
ParlaMint-ES-CT_2022-07-20-3601.266.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.267.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	ERC	Esquerra Republicana de Catalunya		Gonzàlez-Cambray, Josep	M	1972
ParlaMint-ES-CT_2022-07-20-3601.268.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
