Country	PersonID	Role	From	To	Gov.	Ministry	Name-xx	Name-en	Comment
GB	JamesBrokenshire	minister	2020-02-13	-	PoGB	-	-	-	-
GB	CharlesFalconer	minister	2001-06-08	2002-05-28	PoGB	-	-	-	-
GB	CharlesFalconer	minister	2002-05-29	2003-06-12	PoGB	-	-	-	-
GB	CharlesFalconer	minister	2003-06-12	2007-05-08	PoGB	-	-	-	-
GB	CharlesFalconer	minister	2007-05-09	2007-06-28	PoGB	-	-	-	-
GB	GlenysKinnock	minister	2009-06-30	2009-10-13	PoGB	-	-	-	-
GB	GlenysKinnock	minister	2009-10-13	2010-05-06	PoGB	-	-	-	-
GB	ThomasWatson	minister	2004-09-09	2005-05-10	PoGB	-	-	-	-
GB	ThomasWatson	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	ThomasWatson	minister	2006-05-05	2006-09-06	PoGB	-	-	-	-
GB	ThomasWatson	minister	2007-07-02	2008-01-25	PoGB	-	-	-	-
GB	ThomasWatson	minister	2008-01-25	2009-06-09	PoGB	-	-	-	-
GB	JohannaChurchill	minister	2018-01-09	2019-07-26	PoGB	-	-	-	-
GB	JohannaChurchill	minister	2019-07-26	-	PoGB	-	-	-	-
GB	PaulBurstow	minister	2010-05-13	2012-09-06	PoGB	-	-	-	-
GB	WayneDavid	minister	2007-07-02	2008-10-05	PoGB	-	-	-	-
GB	WayneDavid	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	WilliamBach	minister	2001-06-12	2005-05-10	PoGB	-	-	-	-
GB	WilliamBach	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	WilliamBach	minister	2007-11-07	2009-06-05	PoGB	-	-	-	-
GB	WilliamBach	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	JamesDowd	minister	1997-05-08	2001-06-07	PoGB	-	-	-	-
GB	TessaJowell	minister	1997-05-02	1999-10-11	PoGB	-	-	-	-
GB	TessaJowell	minister	1999-10-11	2001-06-08	PoGB	-	-	-	-
GB	TessaJowell	minister	2001-06-08	2007-06-28	PoGB	-	-	-	-
GB	TessaJowell	minister	2007-06-28	2009-06-05	PoGB	-	-	-	-
GB	TessaJowell	minister	2009-06-06	2010-05-06	PoGB	-	-	-	-
GB	TessaJowell	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	JeremyQuin	minister	2018-07-26	2018-11-05	PoGB	-	-	-	-
GB	JeremyQuin	minister	2018-11-05	2019-12-16	PoGB	-	-	-	-
GB	JeremyQuin	minister	2019-12-16	2020-02-13	PoGB	-	-	-	-
GB	JeremyQuin	minister	2020-02-13	-	PoGB	-	-	-	-
GB	JamesBrown	minister	1997-05-02	2007-06-28	PoGB	-	-	-	-
GB	ZahidaManzoor	minister	2018-03-29	2019-05-07	PoGB	-	-	-	-
GB	PatriciaScotland	minister	2001-06-12	2003-06-13	PoGB	-	-	-	-
GB	PatriciaScotland	minister	2003-06-13	2007-05-08	PoGB	-	-	-	-
GB	PatriciaScotland	minister	2007-05-09	2007-06-28	PoGB	-	-	-	-
GB	PatriciaScotland	minister	2007-06-28	2010-05-06	PoGB	-	-	-	-
GB	JacobReesMogg	minister	2019-07-24	-	PoGB	-	-	-	-
GB	WilliamFletcherVane	minister	1994-07-21	1995-01-11	PoGB	-	-	-	-
GB	WilliamFletcherVane	minister	1995-01-01	1995-07-01	PoGB	-	-	-	-
GB	WilliamFletcherVane	minister	1995-07-06	1997-05-02	PoGB	-	-	-	-
GB	SusanWilliams	minister	2014-04-08	2015-05-07	PoGB	-	-	-	-
GB	SusanWilliams	minister	2014-09-10	2015-05-07	PoGB	-	-	-	-
GB	SusanWilliams	minister	2015-05-12	2016-07-17	PoGB	-	-	-	-
GB	SusanWilliams	minister	2016-07-17	-	PoGB	-	-	-	-
GB	SusanWilliams	minister	2018-01-09	2020-02-13	PoGB	-	-	-	-
GB	NormanLamb	minister	2010-05-12	2012-02-03	PoGB	-	-	-	-
GB	NormanLamb	minister	2012-02-03	2012-09-06	PoGB	-	-	-	-
GB	NormanLamb	minister	2012-09-06	2015-05-08	PoGB	-	-	-	-
GB	IvanLewis	minister	2001-06-11	2005-05-10	PoGB	-	-	-	-
GB	IvanLewis	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	IvanLewis	minister	2006-05-05	2008-10-05	PoGB	-	-	-	-
GB	IvanLewis	minister	2008-10-05	2009-06-05	PoGB	-	-	-	-
GB	IvanLewis	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	MarkHarper	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	MarkHarper	minister	2012-09-06	2014-02-08	PoGB	-	-	-	-
GB	MarkHarper	minister	2014-07-15	2015-05-08	PoGB	-	-	-	-
GB	MarkHarper	minister	2015-05-08	2016-07-14	PoGB	-	-	-	-
GB	PeterBrooke	minister	1979-05-16	1981-09-30	PoGB	-	-	-	-
GB	PeterBrooke	minister	1981-10-01	1983-06-13	PoGB	-	-	-	-
GB	PeterBrooke	minister	1983-06-13	1985-11-19	PoGB	-	-	-	-
GB	PeterBrooke	minister	1985-11-19	1987-06-13	PoGB	-	-	-	-
GB	PeterBrooke	minister	1987-06-13	1989-07-23	PoGB	-	-	-	-
GB	PeterBrooke	minister	1989-07-24	1992-04-09	PoGB	-	-	-	-
GB	PeterBrooke	minister	1992-09-25	1994-07-19	PoGB	-	-	-	-
GB	RichardNewby	minister	2012-05-09	2015-05-07	PoGB	-	-	-	-
GB	DavidHowell	minister	1970-06-20	1971-01-05	PoGB	-	-	-	-
GB	DavidHowell	minister	1971-01-05	1972-03-26	PoGB	-	-	-	-
GB	DavidHowell	minister	1972-03-26	1972-11-05	PoGB	-	-	-	-
GB	DavidHowell	minister	1974-01-08	1974-03-04	PoGB	-	-	-	-
GB	DavidHowell	minister	1979-05-05	1981-09-13	PoGB	-	-	-	-
GB	DavidHowell	minister	1981-09-14	1983-06-11	PoGB	-	-	-	-
GB	DavidHowell	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	JamesBethell	minister	2019-07-29	2020-03-08	PoGB	-	-	-	-
GB	JamesBethell	minister	2020-03-09	-	PoGB	-	-	-	-
GB	LynBrown	minister	2009-06-10	2010-05-06	PoGB	-	-	-	-
GB	HeleneHayman	minister	1997-05-06	1998-07-28	PoGB	-	-	-	-
GB	HeleneHayman	minister	1998-07-28	1999-07-29	PoGB	-	-	-	-
GB	HeleneHayman	minister	1999-07-29	2001-06-09	PoGB	-	-	-	-
GB	AlisonSeabeck	minister	2007-07-02	2008-10-05	PoGB	-	-	-	-
GB	KeithStewart	minister	2020-10-15	-	PoGB	-	-	-	-
GB	DigbyJones	minister	2007-06-29	2007-11-07	PoGB	-	-	-	-
GB	DigbyJones	minister	2007-11-07	2008-10-03	PoGB	-	-	-	-
GB	HughRobertson	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	HughRobertson	minister	2012-09-06	2013-10-07	PoGB	-	-	-	-
GB	HughRobertson	minister	2013-10-07	2014-07-15	PoGB	-	-	-	-
GB	AlfredDubs	minister	1997-05-06	1999-12-31	PoGB	-	-	-	-
GB	DamianGreen	minister	2010-05-13	2012-09-06	PoGB	-	-	-	-
GB	DamianGreen	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	DamianGreen	minister	2016-07-14	2017-06-11	PoGB	-	-	-	-
GB	DamianGreen	minister	2017-06-11	2017-12-20	PoGB	-	-	-	-
GB	AnnabelGoldie	minister	2016-07-17	2019-07-25	PoGB	-	-	-	-
GB	AnnabelGoldie	minister	2019-07-26	-	PoGB	-	-	-	-
GB	ChristopherHeatonHarris	minister	2016-07-17	2017-06-15	PoGB	-	-	-	-
GB	ChristopherHeatonHarris	minister	2017-06-15	2018-01-09	PoGB	-	-	-	-
GB	ChristopherHeatonHarris	minister	2018-01-09	2018-07-09	PoGB	-	-	-	-
GB	ChristopherHeatonHarris	minister	2018-07-09	2019-04-03	PoGB	-	-	-	-
GB	ChristopherHeatonHarris	minister	2019-07-25	-	PoGB	-	-	-	-
GB	DavidJones	minister	2010-05-17	2012-09-06	PoGB	-	-	-	-
GB	DavidJones	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	DavidJones	minister	2016-07-17	2017-06-12	PoGB	-	-	-	-
GB	AndrewAdonis	minister	2005-05-10	2007-06-28	PoGB	-	-	-	-
GB	AndrewAdonis	minister	2007-06-29	2008-10-05	PoGB	-	-	-	-
GB	AndrewAdonis	minister	2008-10-05	2009-06-05	PoGB	-	-	-	-
GB	AndrewAdonis	minister	2009-06-06	2010-05-06	PoGB	-	-	-	-
GB	TomMcNally	minister	2010-05-13	2013-10-14	PoGB	-	-	-	-
GB	JohnTwigg	minister	2002-05-29	2003-06-13	PoGB	-	-	-	-
GB	JohnTwigg	minister	2003-06-13	2004-12-16	PoGB	-	-	-	-
GB	JohnTwigg	minister	2004-12-16	2005-05-10	PoGB	-	-	-	-
GB	JohnTwigg	minister	2005-05-10	2006-09-06	PoGB	-	-	-	-
GB	JohnTwigg	minister	2006-09-06	2008-10-05	PoGB	-	-	-	-
GB	OlukemiBadenoch	minister	2019-07-27	2020-02-13	PoGB	-	-	-	-
GB	OlukemiBadenoch	minister	2020-02-13	-	PoGB	-	-	-	-
GB	AlistairBurt	minister	1992-04-14	1995-07-06	PoGB	-	-	-	-
GB	AlistairBurt	minister	1995-07-06	1997-05-02	PoGB	-	-	-	-
GB	AlistairBurt	minister	2010-05-17	2013-10-07	PoGB	-	-	-	-
GB	AlistairBurt	minister	2015-05-08	2016-07-13	PoGB	-	-	-	-
GB	AlistairBurt	minister	2017-06-13	2019-03-25	PoGB	-	-	-	-
GB	LorelyBurt	minister	2014-11-04	2015-05-08	PoGB	-	-	-	-
GB	GilesGoschen	minister	1994-07-20	1997-05-02	PoGB	-	-	-	-
GB	JaneEllison	minister	2013-10-07	2016-07-15	PoGB	-	-	-	-
GB	JaneEllison	minister	2016-07-15	2017-05-03	PoGB	-	-	-	-
GB	JohnCable	minister	2010-05-12	2015-05-08	PoGB	-	-	-	-
GB	GeorgeDuncanSmith	minister	2010-05-12	2016-03-19	PoGB	-	-	-	-
GB	BettyBoothroyd	minister	1974-10-24	1975-11-04	PoGB	-	-	-	-
GB	JohnSpellar	minister	1997-05-06	1999-07-28	PoGB	-	-	-	-
GB	JohnSpellar	minister	1999-07-29	2001-06-08	PoGB	-	-	-	-
GB	JohnSpellar	minister	2001-06-08	2002-05-29	PoGB	-	-	-	-
GB	JohnSpellar	minister	2002-05-29	2003-06-13	PoGB	-	-	-	-
GB	JohnSpellar	minister	2003-06-13	2005-05-10	PoGB	-	-	-	-
GB	JohnSpellar	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	DavidDavies	minister	2019-12-22	-	PoGB	-	-	-	-
GB	DavidDavies	minister	2020-02-13	-	PoGB	-	-	-	-
GB	JohnLee	minister	1983-10-18	1986-09-09	PoGB	-	-	-	-
GB	JohnLee	minister	1986-09-10	1989-07-26	PoGB	-	-	-	-
GB	JamesStopford	minister	2015-05-14	2016-07-17	PoGB	-	-	-	-
GB	JamesStopford	minister	2016-07-17	-	PoGB	-	-	-	-
GB	PhillipLee	minister	2016-07-17	2018-06-12	PoGB	-	-	-	-
GB	RichardFaulkner	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	EdmundHughes	minister	2020-02-13	2021-01-16	PoGB	-	-	-	-
GB	EdmundHughes	minister	2021-01-16	-	PoGB	-	-	-	-
GB	KellyTolhurst	minister	2018-01-09	2018-07-19	PoGB	-	-	-	-
GB	KellyTolhurst	minister	2018-07-19	2020-02-13	PoGB	-	-	-	-
GB	KellyTolhurst	minister	2020-02-13	2020-09-08	PoGB	-	-	-	-
GB	KellyTolhurst	minister	2020-09-08	2021-01-16	PoGB	-	-	-	-
GB	OliverHeald	minister	1995-07-06	1997-05-02	PoGB	-	-	-	-
GB	OliverHeald	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	OliverHeald	minister	2016-07-16	2017-06-12	PoGB	-	-	-	-
GB	EdwardFaulks	minister	2014-01-20	2016-07-18	PoGB	-	-	-	-
GB	BenedictGummer	minister	2015-05-14	2016-07-14	PoGB	-	-	-	-
GB	BenedictGummer	minister	2016-07-14	2017-05-03	PoGB	-	-	-	-
GB	NicholasHarvey	minister	2010-05-13	2012-09-06	PoGB	-	-	-	-
GB	PatriciaRawlings	minister	2010-05-11	2012-09-06	PoGB	-	-	-	-
GB	CharlesCox	minister	2018-07-09	2020-02-13	PoGB	-	-	-	-
GB	AndrewMurrison	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	AndrewMurrison	minister	2014-07-15	2015-03-30	PoGB	-	-	-	-
GB	AndrewMurrison	minister	2019-05-09	2020-02-13	PoGB	-	-	-	-
GB	WilliamWallace	minister	2010-10-13	2015-05-07	PoGB	-	-	-	-
GB	WilliamWallace	minister	2011-09-05	2015-05-07	PoGB	-	-	-	-
GB	StephenWilliams	minister	2013-10-07	2015-05-08	PoGB	-	-	-	-
GB	DolarPopat	minister	2013-01-09	2015-05-07	PoGB	-	-	-	-
GB	HelenGrant	minister	2012-09-06	2013-10-07	PoGB	-	-	-	-
GB	HelenGrant	minister	2013-10-07	2015-03-30	PoGB	-	-	-	-
GB	JosephMeale	minister	1998-07-28	1999-07-29	PoGB	-	-	-	-
GB	HugoSwire	minister	2010-05-13	2012-09-06	PoGB	-	-	-	-
GB	HugoSwire	minister	2012-09-06	2016-07-17	PoGB	-	-	-	-
GB	RobertHalfon	minister	2015-05-08	2016-07-17	PoGB	-	-	-	-
GB	RobertHalfon	minister	2016-07-17	2017-06-12	PoGB	-	-	-	-
GB	TheresaMay	minister	2010-05-12	2012-10-15	PoGB	-	-	-	-
GB	NicholasBoles	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	NicholasBoles	minister	2014-07-15	2016-07-13	PoGB	-	-	-	-
GB	JohnMcFall	minister	1997-05-08	1998-07-28	PoGB	-	-	-	-
GB	JohnMcFall	minister	1998-07-28	1999-12-02	PoGB	-	-	-	-
GB	DavidFilkin	minister	2002-05-29	2003-06-13	PoGB	-	-	-	-
GB	DavidFilkin	minister	2003-06-13	2004-09-09	PoGB	-	-	-	-
GB	DavidFilkin	minister	2004-09-09	2005-05-10	PoGB	-	-	-	-
GB	StephenOBrien	minister	2010-05-13	2012-09-06	PoGB	-	-	-	-
GB	EricPickles	minister	2010-05-12	2015-05-08	PoGB	-	-	-	-
GB	EricPickles	minister	2014-08-06	2015-03-30	PoGB	-	-	-	-
GB	JohnHayes	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	JohnHayes	minister	2010-05-18	2012-09-06	PoGB	-	-	-	-
GB	JohnHayes	minister	2012-09-06	2013-03-27	PoGB	-	-	-	-
GB	JohnHayes	minister	2013-03-28	2014-07-15	PoGB	-	-	-	-
GB	JohnHayes	minister	2014-07-15	2015-05-08	PoGB	-	-	-	-
GB	JohnHayes	minister	2015-05-08	2016-07-15	PoGB	-	-	-	-
GB	JohnHayes	minister	2016-07-15	2018-01-09	PoGB	-	-	-	-
GB	ClairePerry	minister	2013-10-07	2014-07-15	PoGB	-	-	-	-
GB	ClairePerry	minister	2014-07-15	2016-07-15	PoGB	-	-	-	-
GB	ClairePerry	minister	2017-06-12	2019-07-25	PoGB	-	-	-	-
GB	HelenLiddell	minister	1997-05-06	1998-07-27	PoGB	-	-	-	-
GB	HelenLiddell	minister	1998-07-28	1999-05-17	PoGB	-	-	-	-
GB	HelenLiddell	minister	1999-05-17	1999-07-29	PoGB	-	-	-	-
GB	HelenLiddell	minister	1999-07-29	2001-01-24	PoGB	-	-	-	-
GB	HelenLiddell	minister	2001-01-25	2003-06-12	PoGB	-	-	-	-
GB	CraigWhittaker	minister	2017-06-15	2018-01-09	PoGB	-	-	-	-
GB	CraigWhittaker	minister	2018-01-09	2019-04-16	PoGB	-	-	-	-
GB	CraigWhittaker	minister	2019-04-16	2019-09-10	PoGB	-	-	-	-
GB	RobertCourts	minister	2020-09-08	-	PoGB	-	-	-	-
GB	WilliamGarelJones	minister	1982-03-16	1983-06-10	PoGB	-	-	-	-
GB	WilliamGarelJones	minister	1983-06-11	1986-10-16	PoGB	-	-	-	-
GB	WilliamGarelJones	minister	1986-10-16	1988-07-25	PoGB	-	-	-	-
GB	WilliamGarelJones	minister	1988-07-26	1989-07-24	PoGB	-	-	-	-
GB	WilliamGarelJones	minister	1989-07-25	1990-07-21	PoGB	-	-	-	-
GB	WilliamGarelJones	minister	1990-07-14	1993-06-06	PoGB	-	-	-	-
GB	GerardSutcliffe	minister	1999-07-29	2001-06-07	PoGB	-	-	-	-
GB	GerardSutcliffe	minister	2001-06-11	2003-06-13	PoGB	-	-	-	-
GB	GerardSutcliffe	minister	2003-06-13	2006-05-05	PoGB	-	-	-	-
GB	GerardSutcliffe	minister	2006-05-05	2007-05-08	PoGB	-	-	-	-
GB	GerardSutcliffe	minister	2007-05-09	2007-06-28	PoGB	-	-	-	-
GB	GerardSutcliffe	minister	2007-06-29	2010-05-06	PoGB	-	-	-	-
GB	ColinClark	minister	2019-07-27	2019-12-12	PoGB	-	-	-	-
GB	SamuelGyimah	minister	2013-10-07	2014-07-15	PoGB	-	-	-	-
GB	SamuelGyimah	minister	2014-07-15	2015-03-30	PoGB	-	-	-	-
GB	SamuelGyimah	minister	2016-07-17	2018-01-09	PoGB	-	-	-	-
GB	SamuelGyimah	minister	2018-01-09	2018-12-02	PoGB	-	-	-	-
GB	NickHerbert	minister	2010-05-13	2012-09-06	PoGB	-	-	-	-
GB	ThomasHarris	minister	2006-09-06	2008-10-05	PoGB	-	-	-	-
GB	FrankField	minister	1997-05-03	1998-07-28	PoGB	-	-	-	-
GB	RobertMaclennan	minister	1974-03-05	1979-05-04	PoGB	-	-	-	-
GB	DavidLaws	minister	2010-05-12	2010-05-29	PoGB	-	-	-	-
GB	DavidLaws	minister	2012-09-06	2015-05-08	PoGB	-	-	-	-
GB	MichaelWills	minister	1999-01-04	1999-07-29	PoGB	-	-	-	-
GB	MichaelWills	minister	1999-07-29	2001-06-10	PoGB	-	-	-	-
GB	MichaelWills	minister	2001-06-11	2002-05-28	PoGB	-	-	-	-
GB	MichaelWills	minister	2002-05-29	2003-07-11	PoGB	-	-	-	-
GB	MichaelWills	minister	2007-07-02	2010-05-06	PoGB	-	-	-	-
GB	JamesPaice	minister	1994-07-20	1995-07-05	PoGB	-	-	-	-
GB	JamesPaice	minister	1995-07-07	1997-05-02	PoGB	-	-	-	-
GB	JamesPaice	minister	2010-05-14	2012-09-06	PoGB	-	-	-	-
GB	ColinMoynihan	minister	1987-06-22	1990-07-26	PoGB	-	-	-	-
GB	ColinMoynihan	minister	1990-07-24	1992-04-11	PoGB	-	-	-	-
GB	JulianBrazier	minister	2014-07-15	2016-07-17	PoGB	-	-	-	-
GB	FrankJudd	minister	1974-03-08	1976-04-14	PoGB	-	-	-	-
GB	FrankJudd	minister	1976-12-21	1977-02-21	PoGB	-	-	-	-
GB	FrankJudd	minister	1977-02-21	1979-05-04	PoGB	-	-	-	-
GB	JamesMorris	minister	2019-07-29	-	PoGB	-	-	-	-
GB	IainWright	minister	2007-06-29	2009-06-09	PoGB	-	-	-	-
GB	IainWright	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	HenryBellingham	minister	2010-05-17	2012-09-06	PoGB	-	-	-	-
GB	JohnAstor	minister	2010-05-11	2011-09-05	PoGB	-	-	-	-
GB	JohnAstor	minister	2010-05-28	2015-05-07	PoGB	-	-	-	-
GB	KateHoey	minister	1998-07-28	1999-07-29	PoGB	-	-	-	-
GB	KateHoey	minister	1999-07-29	2001-06-07	PoGB	-	-	-	-
GB	MalcolmRifkind	minister	1979-05-07	1982-04-06	PoGB	-	-	-	-
GB	MalcolmRifkind	minister	1982-04-06	1983-06-12	PoGB	-	-	-	-
GB	MalcolmRifkind	minister	1983-06-13	1986-01-11	PoGB	-	-	-	-
GB	MalcolmRifkind	minister	1986-01-11	1990-11-28	PoGB	-	-	-	-
GB	MalcolmRifkind	minister	1990-11-28	1992-04-10	PoGB	-	-	-	-
GB	MalcolmRifkind	minister	1992-04-10	1995-07-04	PoGB	-	-	-	-
GB	MalcolmRifkind	minister	1995-07-05	1997-05-01	PoGB	-	-	-	-
GB	LiamFox	minister	1994-07-20	1995-11-28	PoGB	-	-	-	-
GB	LiamFox	minister	1995-11-28	1996-07-23	PoGB	-	-	-	-
GB	LiamFox	minister	1996-07-23	1997-05-01	PoGB	-	-	-	-
GB	LiamFox	minister	2010-05-12	2011-10-14	PoGB	-	-	-	-
GB	LiamFox	minister	2016-07-13	2019-07-24	PoGB	-	-	-	-
GB	OliverLetwin	minister	2010-05-12	2014-07-15	PoGB	-	-	-	-
GB	OliverLetwin	minister	2014-07-15	2016-07-14	PoGB	-	-	-	-
GB	AmandaMilling	minister	2018-01-09	2019-07-25	PoGB	-	-	-	-
GB	AmandaMilling	minister	2019-07-25	2020-02-13	PoGB	-	-	-	-
GB	AmandaMilling	minister	2020-02-13	-	PoGB	-	-	-	-
GB	DenisTunnicliffe	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	DavidFreud	minister	2010-05-17	2015-05-07	PoGB	-	-	-	-
GB	DavidFreud	minister	2015-05-12	2016-12-21	PoGB	-	-	-	-
GB	JohnGummer	minister	1981-01-09	1981-09-30	PoGB	-	-	-	-
GB	JohnGummer	minister	1981-10-01	1983-01-06	PoGB	-	-	-	-
GB	JohnGummer	minister	1983-01-06	1983-10-18	PoGB	-	-	-	-
GB	JohnGummer	minister	1983-10-18	1984-09-11	PoGB	-	-	-	-
GB	JohnGummer	minister	1984-09-11	1985-09-01	PoGB	-	-	-	-
GB	JohnGummer	minister	1985-09-02	1988-07-26	PoGB	-	-	-	-
GB	JohnGummer	minister	1988-07-25	1989-07-24	PoGB	-	-	-	-
GB	JohnGummer	minister	1989-07-24	1993-05-26	PoGB	-	-	-	-
GB	JohnGummer	minister	1993-05-27	1997-05-01	PoGB	-	-	-	-
GB	DerekFoster	minister	1997-05-03	1997-05-06	PoGB	-	-	-	-
GB	CatherineAshton	minister	2001-06-12	2003-06-12	PoGB	-	-	-	-
GB	CatherineAshton	minister	2003-06-12	2004-09-09	PoGB	-	-	-	-
GB	CatherineAshton	minister	2004-09-09	2007-05-08	PoGB	-	-	-	-
GB	CatherineAshton	minister	2007-05-09	2007-06-28	PoGB	-	-	-	-
GB	CatherineAshton	minister	2007-06-28	2008-10-03	PoGB	-	-	-	-
GB	OwenPaterson	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	OwenPaterson	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	DelythMorgan	minister	2008-01-25	2008-10-05	PoGB	-	-	-	-
GB	DelythMorgan	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	BrandonLewis	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	BrandonLewis	minister	2014-07-15	2016-07-15	PoGB	-	-	-	-
GB	BrandonLewis	minister	2016-07-15	2017-06-11	PoGB	-	-	-	-
GB	BrandonLewis	minister	2017-06-11	2018-01-08	PoGB	-	-	-	-
GB	BrandonLewis	minister	2018-01-09	2019-07-24	PoGB	-	-	-	-
GB	BrandonLewis	minister	2019-07-24	2020-02-13	PoGB	-	-	-	-
GB	BrandonLewis	minister	2020-02-13	-	PoGB	-	-	-	-
GB	TimothyLoughton	minister	2010-05-17	2012-09-06	PoGB	-	-	-	-
GB	TerenceONeill	minister	2015-05-28	2016-09-23	PoGB	-	-	-	-
GB	KamleshPatel	minister	2008-10-05	2009-06-10	PoGB	-	-	-	-
GB	MichaelForsyth	minister	1987-06-13	1990-09-07	PoGB	-	-	-	-
GB	MichaelForsyth	minister	1990-09-07	1992-04-13	PoGB	-	-	-	-
GB	MichaelForsyth	minister	1992-04-14	1994-07-19	PoGB	-	-	-	-
GB	MichaelForsyth	minister	1994-07-20	1995-07-05	PoGB	-	-	-	-
GB	MichaelForsyth	minister	1995-07-05	1997-05-01	PoGB	-	-	-	-
GB	DominicGrieve	minister	2010-05-12	2014-07-15	PoGB	-	-	-	-
GB	SimonHart	minister	2019-07-27	2019-12-16	PoGB	-	-	-	-
GB	SimonHart	minister	2019-12-16	-	PoGB	-	-	-	-
GB	JamesCleverly	minister	2019-04-04	2019-07-24	PoGB	-	-	-	-
GB	JamesCleverly	minister	2019-07-24	2020-02-13	PoGB	-	-	-	-
GB	JamesCleverly	minister	2020-02-13	2020-09-02	PoGB	-	-	-	-
GB	JamesCleverly	minister	2020-09-02	-	PoGB	-	-	-	-
GB	EstelleMorris	minister	1997-05-02	1998-07-28	PoGB	-	-	-	-
GB	EstelleMorris	minister	1998-07-28	2001-06-08	PoGB	-	-	-	-
GB	EstelleMorris	minister	2001-06-08	2002-10-24	PoGB	-	-	-	-
GB	EstelleMorris	minister	2003-06-13	2005-05-05	PoGB	-	-	-	-
GB	GrahamStuart	minister	2016-07-17	2018-01-09	PoGB	-	-	-	-
GB	GrahamStuart	minister	2018-01-09	-	PoGB	-	-	-	-
GB	GillianKeegan	minister	2020-02-13	-	PoGB	-	-	-	-
GB	SusanGarden	minister	2010-10-13	2013-10-07	PoGB	-	-	-	-
GB	SusanGarden	minister	2012-09-06	2013-10-07	PoGB	-	-	-	-
GB	SusanGarden	minister	2014-11-04	2015-05-07	PoGB	-	-	-	-
GB	SusanGarden	minister	2014-11-05	2015-05-07	PoGB	-	-	-	-
GB	JohnMercer	minister	2019-07-27	-	PoGB	-	-	-	-
GB	JohnGardiner	minister	2012-09-06	2015-05-07	PoGB	-	-	-	-
GB	JohnGardiner	minister	2013-01-09	2015-05-07	PoGB	-	-	-	-
GB	JohnGardiner	minister	2015-05-12	2016-07-17	PoGB	-	-	-	-
GB	JohnGardiner	minister	2016-07-17	-	PoGB	-	-	-	-
GB	TariqAhmad	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	TariqAhmad	minister	2013-10-07	2014-07-15	PoGB	-	-	-	-
GB	TariqAhmad	minister	2014-07-15	2015-05-07	PoGB	-	-	-	-
GB	TariqAhmad	minister	2015-05-12	2016-07-17	PoGB	-	-	-	-
GB	TariqAhmad	minister	2017-06-13	2020-09-02	PoGB	-	-	-	-
GB	TariqAhmad	minister	2020-02-13	2020-09-02	PoGB	-	-	-	-
GB	TariqAhmad	minister	2020-09-02	-	PoGB	-	-	-	-
GB	StephenParkinson	minister	2020-02-13	-	PoGB	-	-	-	-
GB	CrispinBlunt	minister	2010-05-17	2012-09-06	PoGB	-	-	-	-
GB	GaryStreeter	minister	1995-07-07	1996-11-28	PoGB	-	-	-	-
GB	GaryStreeter	minister	1996-06-02	1997-05-01	PoGB	-	-	-	-
GB	ElizabethTruss	minister	2012-09-06	2014-07-15	PoGB	-	-	-	-
GB	ElizabethTruss	minister	2014-07-15	2016-07-14	PoGB	-	-	-	-
GB	ElizabethTruss	minister	2016-07-14	2017-06-11	PoGB	-	-	-	-
GB	ElizabethTruss	minister	2017-06-11	2019-07-24	PoGB	-	-	-	-
GB	ElizabethTruss	minister	2019-07-24	-	PoGB	-	-	-	-
GB	ElizabethTruss	minister	2019-09-10	-	PoGB	-	-	-	-
GB	GeorgeYoung	minister	1979-05-07	1981-09-15	PoGB	-	-	-	-
GB	GeorgeYoung	minister	1981-09-15	1986-09-10	PoGB	-	-	-	-
GB	GeorgeYoung	minister	1990-07-23	1990-11-28	PoGB	-	-	-	-
GB	GeorgeYoung	minister	1990-11-28	1994-07-19	PoGB	-	-	-	-
GB	GeorgeYoung	minister	1994-07-20	1995-07-05	PoGB	-	-	-	-
